Code,Site Name,Visit Date,Visit Time,Electrical Conductivity (µS/cm),pH (pH Units),Temperature - AIR (° C),Temperature - WATER (° C),Turbidity - NTU (NTU),Days Since Last Rainfall,Water Type,Litter Pollutants,Region,Basin,Catchment,Sub Catchment,Longitude,Latitude,Northing,Easting
ME_YWE 009,"Westbreen Creek, upstream of Arndt Road, Pascoe Vale",10-Sep-09,11:00:00,670,7.3,14.7,11.5,10,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.935739907 N,-37.7209933639 E,5823135,318069
ME_YWE 009,"Westbreen Creek, upstream of Arndt Road, Pascoe Vale",04-Aug-06,10:30:00,170,8,13,12,30,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.935739907 N,-37.7209933639 E,5823135,318069
ME_YWE 009,"Westbreen Creek, upstream of Arndt Road, Pascoe Vale",01-Aug-09,11:00:00,160,8.6,11.6,12.8,10,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.935739907 N,-37.7209933639 E,5823135,318069
ME_YWE 009,"Westbreen Creek, upstream of Arndt Road, Pascoe Vale",27-Apr-11,11:30:00,260,7.8,18.3,14.1,7,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.935739907 N,-37.7209933639 E,5823135,318069
ME_YWE 009,"Westbreen Creek, upstream of Arndt Road, Pascoe Vale",07-Jul-09,10:45:00,240,8,14,11.5,10,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.935739907 N,-37.7209933639 E,5823135,318069
ME_YWE 009,"Westbreen Creek, upstream of Arndt Road, Pascoe Vale",12-Jul-10,11:30:00,190,8.3,15,12.5,7,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.935739907 N,-37.7209933639 E,5823135,318069
ME_YWE 009,"Westbreen Creek, upstream of Arndt Road, Pascoe Vale",22-May-09,11:00:00,290,7.3,18.5,11.2,15,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.935739907 N,-37.7209933639 E,5823135,318069
ME_YWE 009,"Westbreen Creek, upstream of Arndt Road, Pascoe Vale",13-Jan-11,18:00:00,230,9.4,21.1,24.3,0,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.935739907 N,-37.7209933639 E,5823135,318069
ME_YWE 009,"Westbreen Creek, upstream of Arndt Road, Pascoe Vale",11-Nov-09,13:00:00,299.5,6.82,33,21,0,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.935739907 N,-37.7209933639 E,5823135,318069
ME_YWE 009,"Westbreen Creek, upstream of Arndt Road, Pascoe Vale",02-May-10,16:30:00,260,7.6,17.3,15,0,,Creek,,Melbourne,Yarra River,Yarra River,Moonee Ponds Creek,144.935739907 N,-37.7209933639 E,5823135,318069
ME_YWW007,"Wurundjeri Walk - Pool at Bottom of Raingarden, top of Wurundjeri Walk",16-Mar-12,14:45:00,440,6.9,21,20,0,Last 24 hrs,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.146574911729 N,-37.8426277305314 E,5810027,336920
ME_YWW007,"Wurundjeri Walk - Pool at Bottom of Raingarden, top of Wurundjeri Walk",12-Sep-11,14:30:00,560,7.1,14,12,0,Last 24 hrs,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.146574911729 N,-37.8426277305314 E,5810027,336920
ME_YWW007,"Wurundjeri Walk - Pool at Bottom of Raingarden, top of Wurundjeri Walk",27-May-11,14:30:00,470,7.2,16,14,0,Last 24 hrs,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.146574911729 N,-37.8426277305314 E,5810027,336920
ME_YWW007,"Wurundjeri Walk - Pool at Bottom of Raingarden, top of Wurundjeri Walk",12-Dec-10,10:30:00,240,7.2,16,16,0,Last 24 hrs,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.146574911729 N,-37.8426277305314 E,5810027,336920
ME_YWW007,"Wurundjeri Walk - Pool at Bottom of Raingarden, top of Wurundjeri Walk",26-Mar-11,14:00:00,380,7,19,17,7,Between 1 and 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.146574911729 N,-37.8426277305314 E,5810027,336920
ME_YWW007,"Wurundjeri Walk - Pool at Bottom of Raingarden, top of Wurundjeri Walk",15-Aug-11,14:30:00,1290,7,15,13,45,,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.146574911729 N,-37.8426277305314 E,5810027,336920
ME_YWW007,"Wurundjeri Walk - Pool at Bottom of Raingarden, top of Wurundjeri Walk",17-Oct-11,14:30:00,1310,7.1,22,18,0,Last 24 hrs,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.146574911729 N,-37.8426277305314 E,5810027,336920
ME_YWW007,"Wurundjeri Walk - Pool at Bottom of Raingarden, top of Wurundjeri Walk",06-Jun-11,14:30:00,490,7.2,13,13,0,Last 24 hrs,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.146574911729 N,-37.8426277305314 E,5810027,336920
ME_YWW007,"Wurundjeri Walk - Pool at Bottom of Raingarden, top of Wurundjeri Walk",17-Apr-11,10:30:00,620,7.1,14,15,0,Last 24 hrs,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.146574911729 N,-37.8426277305314 E,5810027,336920
ME_YWW007,"Wurundjeri Walk - Pool at Bottom of Raingarden, top of Wurundjeri Walk",07-Nov-11,14:30:00,1720,7.2,30,34,0,Between 1 and 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.146574911729 N,-37.8426277305314 E,5810027,336920
ME_YWW007,"Wurundjeri Walk - Pool at Bottom of Raingarden, top of Wurundjeri Walk",30-Nov-10,13:30:00,500,7,24,19,5,Last 24 hrs,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.146574911729 N,-37.8426277305314 E,5810027,336920
ME_YWW007,"Wurundjeri Walk - Pool at Bottom of Raingarden, top of Wurundjeri Walk",23-Feb-11,13:45:00,460,6.8,24,20,0,Between 1 and 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.146574911729 N,-37.8426277305314 E,5810027,336920
ME_YWW007,"Wurundjeri Walk - Pool at Bottom of Raingarden, top of Wurundjeri Walk",27-Jan-11,14:45:00,90,6.9,28,25,10,Between 1 and 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.146574911729 N,-37.8426277305314 E,5810027,336920
ME_YWW007,"Wurundjeri Walk - Pool at Bottom of Raingarden, top of Wurundjeri Walk",11-Oct-10,14:00:00,400,7.3,26,19,0,More than 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.146574911729 N,-37.8426277305314 E,5810027,336920
ME_YWW007,"Wurundjeri Walk - Pool at Bottom of Raingarden, top of Wurundjeri Walk",27-Jul-11,13:30:00,550,7,17,12,0,Last 24 hrs,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.146574911729 N,-37.8426277305314 E,5810027,336920
ME_YWW010,"Wurundjeri Walk- first part of Creek next to Fulton Road, Blackburn South",13-Dec-09,10:30:00,480,7.3,,20,10,More than 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.148124504 N,-37.8411020578 E,5810199,337053
ME_YWW010,"Wurundjeri Walk- first part of Creek next to Fulton Road, Blackburn South",13-Dec-09,10:30:00,480,7.3,,20,10,More than 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.148124504 N,-37.8411020578 E,5810199,337053
ME_YWW010,"Wurundjeri Walk- first part of Creek next to Fulton Road, Blackburn South",13-Sep-10,10:00:00,370,7.2,,14,25,Between 1 and 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.148124504 N,-37.8411020578 E,5810199,337053
ME_YWW010,"Wurundjeri Walk- first part of Creek next to Fulton Road, Blackburn South",13-Sep-10,10:00:00,370,7.2,,14,25,Between 1 and 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.148124504 N,-37.8411020578 E,5810199,337053
ME_YWW010,"Wurundjeri Walk- first part of Creek next to Fulton Road, Blackburn South",16-Apr-10,10:30:00,250,7.4,18,16,20,More than 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.148124504 N,-37.8411020578 E,5810199,337053
ME_YWW010,"Wurundjeri Walk- first part of Creek next to Fulton Road, Blackburn South",16-Apr-10,10:30:00,250,7.4,18,16,20,More than 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.148124504 N,-37.8411020578 E,5810199,337053
ME_YWW010,"Wurundjeri Walk- first part of Creek next to Fulton Road, Blackburn South",17-Jun-07,12:00:00,790,7.7,,,21,,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.148124504 N,-37.8411020578 E,5810199,337053
ME_YWW010,"Wurundjeri Walk- first part of Creek next to Fulton Road, Blackburn South",16-Jan-01,12:00:00,1990,7.7,,9,34,,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.148124504 N,-37.8411020578 E,5810199,337053
ME_YWW010,"Wurundjeri Walk- first part of Creek next to Fulton Road, Blackburn South",17-Jun-07,12:00:00,790,7.7,,,21,,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.148124504 N,-37.8411020578 E,5810199,337053
ME_YWW010,"Wurundjeri Walk- first part of Creek next to Fulton Road, Blackburn South",16-Jan-01,12:00:00,1990,7.7,,9,34,,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.148124504 N,-37.8411020578 E,5810199,337053
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",31-Jan-11,14:00:00,260,6.9,35,26,16,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",31-Jan-11,14:00:00,260,6.9,35,26,16,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",08-Jul-10,14:00:00,170,6.8,14,11,25,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",01-Dec-10,14:00:00,210,6.9,28,21,19,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",30-Aug-10,14:00:00,210,7,17,13,20,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",01-Dec-10,14:00:00,210,6.9,28,21,19,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",30-Aug-10,14:00:00,210,7,17,13,20,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",08-Jul-10,14:00:00,170,6.8,14,11,25,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",27-Feb-11,15:00:00,230,7,21,20,22,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",27-Feb-11,15:00:00,230,7,21,20,22,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",23-May-10,10:40:00,140,6.7,13,10,20,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",28-Oct-10,11:20:00,240,6.8,20,16,12,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",24-Sep-10,14:15:00,250,7,19,15,20,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",30-Jun-10,13:30:00,150,7,13,12,20,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",22-Mar-10,11:00:00,160,6.7,,19,15,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",21-Feb-10,10:30:00,150,7.1,,24,20,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",15-Nov-09,10:30:00,180,7,,22,10,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",28-Oct-10,11:20:00,240,6.8,20,16,12,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",24-Sep-10,14:15:00,250,7,19,15,20,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",30-Jun-10,13:30:00,150,7,13,12,20,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",22-Mar-10,11:00:00,160,6.7,,19,15,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",21-Feb-10,10:30:00,150,7.1,,24,20,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",15-Nov-09,10:30:00,180,7,,22,10,Between 1 and 7 days ago,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",23-May-10,10:40:00,140,6.7,13,10,20,Last 24 hrs,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",01-Sep-11,14:00:00,320,7.3,19,14,16,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",12-Jul-11,14:45:00,320,6.9,15,10,25,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",29-Jun-11,14:45:00,300,6.9,17,11,20,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",30-May-11,14:00:00,300,7,16,12,17,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",12-Apr-11,14:00:00,260,7.2,19,18,28,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",27-Mar-11,13:30:00,180,6.7,22,18,18,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",30-Dec-10,14:15:00,330,7,26,24,24,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",01-Sep-11,14:00:00,320,7.3,19,14,16,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",12-Jul-11,14:45:00,320,6.9,15,10,25,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",29-Jun-11,14:45:00,300,6.9,17,11,20,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",30-May-11,14:00:00,300,7,16,12,17,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",12-Apr-11,14:00:00,260,7.2,19,18,28,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",27-Mar-11,13:30:00,180,6.7,22,18,18,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",30-Dec-10,14:15:00,330,7,26,24,24,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",16-Jan-01,13:50:00,1240,7.5,,6,36,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW050,"Wur Walk -opposite Jenner St, 20 mts Upstrm of foot bridge",16-Jan-01,13:50:00,1240,7.5,,6,36,,Other,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.142691645 N,-37.8402324326 E,5810286,336573
ME_YWW090,Northwest Corner wetland before outflow into drain,02-Nov-11,14:30:00,200,7.1,19,17,17,Last 24 hrs,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,04-Oct-11,14:00:00,260,6.9,23,15,17,Last 24 hrs,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,23-Mar-12,14:15:00,230,6.8,18,18,13,Between 1 and 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,23-Mar-12,14:15:00,230,6.8,18,18,13,Between 1 and 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,02-Nov-11,14:30:00,200,7.1,19,17,17,Last 24 hrs,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,04-Oct-11,14:00:00,260,6.9,23,15,17,Last 24 hrs,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,31-Jan-11,14:00:00,260,6.9,35,26,16,More than 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,31-Jan-11,14:00:00,260,6.9,35,26,16,More than 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,04-Dec-11,14:00:00,280,6.8,15,17,19,Between 1 and 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,04-Dec-11,14:00:00,280,6.8,15,17,19,Between 1 and 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,01-Dec-10,14:00:00,210,6.9,28,21,19,More than 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,30-Aug-10,14:00:00,210,7,17,13,20,More than 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,08-Jul-10,14:00:00,170,6.8,14,11,25,More than 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,01-Dec-10,14:00:00,210,6.9,28,21,19,More than 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,30-Aug-10,14:00:00,210,7,17,13,20,More than 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,08-Jul-10,14:00:00,170,6.8,14,11,25,More than 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,27-Feb-11,15:00:00,230,7,21,20,22,More than 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
ME_YWW090,Northwest Corner wetland before outflow into drain,27-Feb-11,15:00:00,230,7,21,20,22,More than 7 days ago,Drain,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.137025927954 N,-37.840944977368 E,5810197,336076
